ID,Type,Instance of,Relations,Data facts
http://n2t.net/ark:/21547/Q2MBIO164.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO164,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO164.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO164,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO164.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO164,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO165.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO165,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO165.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO165,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO165.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO165,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO166.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO166,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO166.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO166,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO166.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO166,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO167.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO167,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO167.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO167,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO167.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO167,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO170.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO170,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO170.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO170,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO171.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO171,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO171.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO171,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO171.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO171,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO172.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO172,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO172.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO172,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO172.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO172,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO173.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO173,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO173.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO173,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO173.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO173,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO174.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO174,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO174.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO174,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO174.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO174,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO177.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO177,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO177.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO177,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO24679.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO24679,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO177.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO177,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO178.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO178,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO178.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO178,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO178.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO178,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO181.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO181,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO181.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO181,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO181.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO181,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO182.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO182,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO182.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO182,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO182.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO182,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO185.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO185,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO185.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO185,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO185.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO185,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO186.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO186,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO186.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO186,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO186.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO186,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO187.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO187,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO187.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO187,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO187.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO187,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO188.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO188,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO188.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO188,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO188.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO188,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO189.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO189,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO189.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO189,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO189.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO189,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO192.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO192,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO192.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO192,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO192.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO192,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO193.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO193,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO193.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO193,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO193.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO193,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO196.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO196,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO196.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO196,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO196.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO196,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO197.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO197,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO197.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO197,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO197.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO197,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO198.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO198,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO198.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO198,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO198.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO198,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO199.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO199,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO199.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO199,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO199.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO199,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO200.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO200,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO200.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO200,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO201.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO201,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO201.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO201,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO201.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO201,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO238.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO238,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO238.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO238,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO238.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO238,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO239.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO239,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO239.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO239,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO239.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO239,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO340.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO340,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO340.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO340,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO340.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO340,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO341.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO341,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO341.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO341,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO341.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO341,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO343.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO343,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO343.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO343,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO343.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO343,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO344.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO344,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO344.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO344,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO344.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO344,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO345.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO345,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO345.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO345,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO345.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO345,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO348.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO348,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO348.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO348,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO348.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO348,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO349.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO349,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO349.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO349,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO349.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO349,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO350.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO350,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO350.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO350,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO350.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO350,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO351.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO351,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO351.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO351,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO351.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO351,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO353.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO353,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO353.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO353,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO353.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO353,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO354.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO354,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO354.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO354,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO354.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO354,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO357.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO357,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO357.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO357,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO357.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO357,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO358.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO358,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO358.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO358,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO358.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO358,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO361.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO361,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO361.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO361,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO361.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO361,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO362.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO362,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO362.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO362,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO362.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO362,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO363.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO363,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO363.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO363,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO363.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO363,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO364.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO364,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO364.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO364,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO364.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO364,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO367.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO367,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO367.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO367,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO367.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO367,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO368.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO368,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO368.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO368,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO368.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO368,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO21.4,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO21,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO371.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO371,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO371.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO371,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO371.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO371,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO372.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO372,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO372.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO372,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO372.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO372,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO375.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO375,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO375.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO375,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO500.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO500,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO500.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO500,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO375.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO375,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO500.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO500,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO501.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO501,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO501.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO501,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO501.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO501,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO376.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO376,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO376.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO376,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO376.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO376,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO504.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO504,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO504.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO504,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO504.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO504,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO505.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO505,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO505.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO505,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO505.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO505,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO506.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO506,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO506.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO506,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO506.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO506,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO509.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO509,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO509.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO509,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO509.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO509,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO510.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO510,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO510.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO510,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO510.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO510,"dwc:preservative ""95% ethanol"""
